30-Sep-15,"1,887.14","1,920.53","1,887.14","1,920.03","1,920.03","4,525,070,000"
29-Sep-15,"1,881.90","1,899.48","1,871.91","1,884.09","1,884.09","4,132,390,000"
28-Sep-15,"1,929.18","1,929.18","1,879.21","1,881.77","1,881.77","4,326,660,000"
25-Sep-15,"1,935.93","1,952.89","1,921.50","1,931.34","1,931.34","3,721,870,000"
24-Sep-15,"1,934.81","1,937.17","1,908.92","1,932.24","1,932.24","4,091,530,000"
23-Sep-15,"1,943.24","1,949.52","1,932.57","1,938.76","1,938.76","3,190,530,000"
22-Sep-15,"1,961.39","1,961.39","1,929.22","1,942.74","1,942.74","3,808,260,000"
21-Sep-15,"1,960.84","1,979.64","1,955.80","1,966.97","1,966.97","3,269,350,000"
18-Sep-15,"1,989.66","1,989.66","1,953.45","1,958.03","1,958.03","6,021,240,000"
17-Sep-15,"1,995.33","2,020.86","1,986.73","1,990.20","1,990.20","4,183,790,000"
16-Sep-15,"1,978.02","1,997.26","1,977.93","1,995.31","1,995.31","3,630,680,000"
15-Sep-15,"1,955.10","1,983.19","1,954.30","1,978.09","1,978.09","3,239,860,000"
14-Sep-15,"1,963.06","1,963.06","1,948.27","1,953.03","1,953.03","3,000,200,000"
11-Sep-15,"1,951.45","1,961.05","1,939.19","1,961.05","1,961.05","3,218,590,000"
10-Sep-15,"1,941.59","1,965.29","1,937.19","1,952.29","1,952.29","3,626,320,000"
9-Sep-15,"1,971.45","1,988.63","1,937.88","1,942.04","1,942.04","3,652,120,000"
8-Sep-15,"1,927.30","1,970.42","1,927.30","1,969.41","1,969.41","3,548,650,000"
4-Sep-15,"1,947.76","1,947.76","1,911.21","1,921.22","1,921.22","3,167,090,000"
3-Sep-15,"1,950.79","1,975.01","1,944.72","1,951.13","1,951.13","3,520,700,000"
2-Sep-15,"1,916.52","1,948.91","1,916.52","1,948.86","1,948.86","3,742,620,000"
1-Sep-15,"1,970.09","1,970.09","1,903.07","1,913.85","1,913.85","4,371,850,000"
31-Aug-15,"1,986.73","1,986.73","1,965.98","1,972.18","1,972.18","3,915,100,000"
28-Aug-15,"1,986.06","1,993.48","1,975.19","1,988.87","1,988.87","3,949,080,000"
27-Aug-15,"1,942.77","1,989.60","1,942.77","1,987.66","1,987.66","5,006,390,000"
26-Aug-15,"1,872.75","1,943.09","1,872.75","1,940.51","1,940.51","5,338,250,000"
25-Aug-15,"1,898.08","1,948.04","1,867.08","1,867.61","1,867.61","5,183,560,000"
24-Aug-15,"1,965.15","1,965.15","1,867.01","1,893.21","1,893.21","6,612,690,000"
21-Aug-15,"2,034.08","2,034.08","1,970.89","1,970.89","1,970.89","5,018,240,000"
20-Aug-15,"2,076.61","2,076.61","2,035.73","2,035.73","2,035.73","3,922,470,000"
19-Aug-15,"2,095.69","2,096.17","2,070.53","2,079.61","2,079.61","3,512,920,000"
18-Aug-15,"2,101.99","2,103.47","2,094.14","2,096.92","2,096.92","2,949,990,000"
17-Aug-15,"2,089.70","2,102.87","2,079.30","2,102.44","2,102.44","2,867,690,000"
14-Aug-15,"2,083.15","2,092.45","2,080.61","2,091.54","2,091.54","2,795,590,000"
13-Aug-15,"2,086.19","2,092.93","2,078.26","2,083.39","2,083.39","3,221,300,000"
12-Aug-15,"2,081.10","2,089.06","2,052.09","2,086.05","2,086.05","4,269,130,000"
11-Aug-15,"2,102.66","2,102.66","2,076.49","2,084.07","2,084.07","3,708,880,000"
10-Aug-15,"2,080.98","2,105.35","2,080.98","2,104.18","2,104.18","3,514,460,000"
7-Aug-15,"2,082.61","2,082.61","2,067.91","2,077.57","2,077.57","3,602,320,000"
6-Aug-15,"2,100.75","2,103.32","2,075.53","2,083.56","2,083.56","4,246,570,000"
5-Aug-15,"2,095.27","2,112.66","2,095.27","2,099.84","2,099.84","3,968,680,000"
4-Aug-15,"2,097.68","2,102.51","2,088.60","2,093.32","2,093.32","3,546,710,000"
3-Aug-15,"2,104.49","2,105.70","2,087.31","2,098.04","2,098.04","3,476,770,000"
31-Jul-15,"2,111.60","2,114.24","2,102.07","2,103.84","2,103.84","3,681,340,000"
30-Jul-15,"2,106.78","2,110.48","2,094.97","2,108.63","2,108.63","3,579,410,000"
29-Jul-15,"2,094.70","2,110.60","2,094.08","2,108.57","2,108.57","4,038,900,000"
28-Jul-15,"2,070.75","2,095.60","2,069.09","2,093.25","2,093.25","4,117,740,000"
27-Jul-15,"2,078.19","2,078.19","2,063.52","2,067.64","2,067.64","3,836,750,000"
24-Jul-15,"2,102.24","2,106.01","2,077.09","2,079.65","2,079.65","3,870,040,000"
23-Jul-15,"2,114.16","2,116.87","2,098.63","2,102.15","2,102.15","3,772,810,000"
22-Jul-15,"2,118.21","2,118.51","2,110.00","2,114.15","2,114.15","3,694,070,000"
21-Jul-15,"2,127.55","2,128.49","2,115.40","2,119.21","2,119.21","3,343,690,000"
20-Jul-15,"2,126.85","2,132.82","2,123.66","2,128.28","2,128.28","3,245,870,000"
17-Jul-15,"2,126.80","2,128.91","2,119.88","2,126.64","2,126.64","3,362,750,000"
16-Jul-15,"2,110.55","2,124.42","2,110.55","2,124.29","2,124.29","3,227,080,000"
15-Jul-15,"2,109.01","2,114.14","2,102.49","2,107.40","2,107.40","3,261,810,000"
14-Jul-15,"2,099.72","2,111.98","2,098.18","2,108.95","2,108.95","3,002,120,000"
13-Jul-15,"2,080.03","2,100.67","2,080.03","2,099.60","2,099.60","3,096,730,000"
10-Jul-15,"2,052.74","2,081.31","2,052.74","2,076.62","2,076.62","3,065,070,000"
9-Jul-15,"2,049.73","2,074.28","2,049.73","2,051.31","2,051.31","3,446,810,000"
8-Jul-15,"2,077.66","2,077.66","2,044.66","2,046.68","2,046.68","3,608,780,000"
7-Jul-15,"2,069.52","2,083.74","2,044.02","2,081.34","2,081.34","4,458,660,000"
6-Jul-15,"2,073.95","2,078.61","2,058.40","2,068.76","2,068.76","3,486,360,000"
2-Jul-15,"2,078.03","2,085.06","2,071.02","2,076.78","2,076.78","2,996,540,000"
1-Jul-15,"2,067.00","2,082.78","2,067.00","2,077.42","2,077.42","3,727,260,000"
30-Jun-15,"2,061.19","2,074.28","2,056.32","2,063.11","2,063.11","4,078,540,000"
29-Jun-15,"2,098.63","2,098.63","2,056.64","2,057.64","2,057.64","3,678,960,000"
26-Jun-15,"2,102.62","2,108.92","2,095.38","2,101.49","2,101.49","5,025,470,000"
25-Jun-15,"2,109.96","2,116.04","2,101.78","2,102.31","2,102.31","3,214,610,000"
24-Jun-15,"2,123.65","2,125.10","2,108.58","2,108.58","2,108.58","3,102,480,000"
23-Jun-15,"2,123.16","2,128.03","2,119.89","2,124.20","2,124.20","3,091,190,000"
22-Jun-15,"2,112.50","2,129.87","2,112.50","2,122.85","2,122.85","3,030,020,000"
19-Jun-15,"2,121.06","2,121.64","2,109.45","2,109.99","2,109.99","4,449,810,000"
18-Jun-15,"2,101.58","2,126.65","2,101.58","2,121.24","2,121.24","3,520,360,000"
17-Jun-15,"2,097.40","2,106.79","2,088.86","2,100.44","2,100.44","3,222,240,000"
16-Jun-15,"2,084.26","2,097.40","2,082.10","2,096.29","2,096.29","2,919,900,000"
15-Jun-15,"2,091.34","2,091.34","2,072.49","2,084.43","2,084.43","3,061,570,000"
12-Jun-15,"2,107.43","2,107.43","2,091.33","2,094.11","2,094.11","2,719,400,000"
11-Jun-15,"2,106.24","2,115.02","2,106.24","2,108.86","2,108.86","3,128,600,000"
10-Jun-15,"2,081.12","2,108.50","2,081.12","2,105.20","2,105.20","3,414,320,000"
9-Jun-15,"2,079.07","2,085.62","2,072.14","2,080.15","2,080.15","3,034,580,000"
8-Jun-15,"2,092.34","2,093.01","2,079.11","2,079.28","2,079.28","2,917,150,000"
5-Jun-15,"2,095.09","2,100.99","2,085.67","2,092.83","2,092.83","3,243,690,000"
4-Jun-15,"2,112.35","2,112.89","2,093.23","2,095.84","2,095.84","3,200,050,000"
3-Jun-15,"2,110.64","2,121.92","2,109.61","2,114.07","2,114.07","3,099,980,000"
2-Jun-15,"2,110.41","2,117.59","2,099.14","2,109.60","2,109.60","3,049,350,000"
1-Jun-15,"2,108.64","2,119.15","2,102.54","2,111.73","2,111.73","3,011,710,000"
29-May-15,"2,120.66","2,120.66","2,104.89","2,107.39","2,107.39","3,927,390,000"
28-May-15,"2,122.27","2,122.27","2,112.86","2,120.79","2,120.79","2,980,350,000"
27-May-15,"2,105.13","2,126.22","2,105.13","2,123.48","2,123.48","3,127,960,000"
26-May-15,"2,125.34","2,125.34","2,099.18","2,104.20","2,104.20","3,342,130,000"
22-May-15,"2,130.36","2,132.15","2,126.06","2,126.06","2,126.06","2,571,860,000"
21-May-15,"2,125.55","2,134.28","2,122.95","2,130.82","2,130.82","3,070,460,000"
20-May-15,"2,127.79","2,134.72","2,122.59","2,125.85","2,125.85","3,025,880,000"
19-May-15,"2,129.45","2,133.02","2,124.50","2,127.83","2,127.83","3,296,030,000"
18-May-15,"2,121.30","2,131.78","2,120.01","2,129.20","2,129.20","2,888,190,000"
15-May-15,"2,122.07","2,123.89","2,116.81","2,122.73","2,122.73","3,092,080,000"
14-May-15,"2,100.43","2,121.45","2,100.43","2,121.10","2,121.10","3,225,740,000"
13-May-15,"2,099.62","2,110.19","2,096.04","2,098.48","2,098.48","3,374,260,000"
12-May-15,"2,102.87","2,105.06","2,085.57","2,099.12","2,099.12","3,139,520,000"
11-May-15,"2,115.56","2,117.69","2,104.58","2,105.33","2,105.33","2,992,670,000"
8-May-15,"2,092.13","2,117.66","2,092.13","2,116.10","2,116.10","3,399,440,000"
7-May-15,"2,079.96","2,092.90","2,074.99","2,088.00","2,088.00","3,676,640,000"
6-May-15,"2,091.26","2,098.42","2,067.93","2,080.15","2,080.15","3,792,210,000"
5-May-15,"2,112.63","2,115.24","2,088.46","2,089.46","2,089.46","3,793,950,000"
4-May-15,"2,110.23","2,120.95","2,110.23","2,114.49","2,114.49","3,091,580,000"
1-May-15,"2,087.38","2,108.41","2,087.38","2,108.29","2,108.29","3,379,390,000"
30-Apr-15,"2,105.52","2,105.52","2,077.59","2,085.51","2,085.51","4,509,680,000"
29-Apr-15,"2,112.49","2,113.65","2,097.41","2,106.85","2,106.85","4,074,970,000"
28-Apr-15,"2,108.35","2,116.04","2,094.89","2,114.76","2,114.76","3,546,270,000"
27-Apr-15,"2,119.29","2,125.92","2,107.04","2,108.92","2,108.92","3,438,750,000"
24-Apr-15,"2,112.80","2,120.92","2,112.80","2,117.69","2,117.69","3,375,780,000"
23-Apr-15,"2,107.21","2,120.49","2,103.19","2,112.93","2,112.93","3,636,670,000"
22-Apr-15,"2,098.27","2,109.98","2,091.05","2,107.96","2,107.96","3,348,480,000"
21-Apr-15,"2,102.82","2,109.64","2,094.38","2,097.29","2,097.29","3,243,410,000"
20-Apr-15,"2,084.11","2,103.94","2,084.11","2,100.40","2,100.40","3,000,160,000"
17-Apr-15,"2,102.58","2,102.58","2,072.37","2,081.18","2,081.18","3,627,600,000"
16-Apr-15,"2,105.96","2,111.30","2,100.02","2,104.99","2,104.99","3,434,120,000"
15-Apr-15,"2,097.82","2,111.91","2,097.82","2,106.63","2,106.63","4,013,760,000"
14-Apr-15,"2,092.28","2,098.62","2,083.24","2,095.84","2,095.84","3,301,270,000"
13-Apr-15,"2,102.03","2,107.65","2,092.33","2,092.43","2,092.43","2,908,420,000"
10-Apr-15,"2,091.51","2,102.61","2,091.51","2,102.06","2,102.06","3,156,200,000"
9-Apr-15,"2,081.29","2,093.31","2,074.29","2,091.18","2,091.18","3,172,360,000"
8-Apr-15,"2,076.94","2,086.69","2,073.30","2,081.90","2,081.90","3,265,330,000"
7-Apr-15,"2,080.79","2,089.81","2,076.10","2,076.33","2,076.33","3,065,510,000"
6-Apr-15,"2,064.87","2,086.99","2,056.52","2,080.62","2,080.62","3,302,970,000"
2-Apr-15,"2,060.03","2,072.17","2,057.32","2,066.96","2,066.96","3,095,960,000"
1-Apr-15,"2,067.63","2,067.63","2,048.38","2,059.69","2,059.69","3,543,270,000"
31-Mar-15,"2,084.05","2,084.05","2,067.04","2,067.89","2,067.89","3,376,550,000"
30-Mar-15,"2,064.11","2,088.97","2,064.11","2,086.24","2,086.24","2,917,690,000"
27-Mar-15,"2,055.78","2,062.83","2,052.96","2,061.02","2,061.02","3,008,550,000"
26-Mar-15,"2,059.94","2,067.15","2,045.50","2,056.15","2,056.15","3,510,670,000"
25-Mar-15,"2,093.10","2,097.43","2,061.05","2,061.05","2,061.05","3,521,140,000"
24-Mar-15,"2,103.94","2,107.63","2,091.50","2,091.50","2,091.50","3,189,820,000"
23-Mar-15,"2,107.99","2,114.86","2,104.42","2,104.42","2,104.42","3,267,960,000"
20-Mar-15,"2,090.32","2,113.92","2,090.32","2,108.10","2,108.10","5,554,120,000"
19-Mar-15,"2,098.69","2,098.69","2,085.56","2,089.27","2,089.27","3,305,220,000"
18-Mar-15,"2,072.84","2,106.85","2,061.23","2,099.50","2,099.50","4,128,210,000"
17-Mar-15,"2,080.59","2,080.59","2,065.08","2,074.28","2,074.28","3,221,840,000"
16-Mar-15,"2,055.35","2,081.41","2,055.35","2,081.19","2,081.19","3,295,600,000"
13-Mar-15,"2,064.56","2,064.56","2,041.17","2,053.40","2,053.40","3,498,560,000"
12-Mar-15,"2,041.10","2,066.41","2,041.10","2,065.95","2,065.95","3,405,860,000"
11-Mar-15,"2,044.69","2,050.08","2,039.69","2,040.24","2,040.24","3,406,570,000"
10-Mar-15,"2,076.14","2,076.14","2,044.16","2,044.16","2,044.16","3,668,900,000"
9-Mar-15,"2,072.25","2,083.49","2,072.21","2,079.43","2,079.43","3,349,090,000"
6-Mar-15,"2,100.91","2,100.91","2,067.27","2,071.26","2,071.26","3,853,570,000"
5-Mar-15,"2,098.54","2,104.25","2,095.22","2,101.04","2,101.04","3,103,030,000"
4-Mar-15,"2,107.72","2,107.72","2,094.49","2,098.53","2,098.53","3,421,110,000"
3-Mar-15,"2,115.76","2,115.76","2,098.26","2,107.78","2,107.78","3,262,300,000"
2-Mar-15,"2,105.23","2,117.52","2,104.50","2,117.39","2,117.39","3,409,490,000"
27-Feb-15,"2,110.88","2,112.74","2,103.75","2,104.50","2,104.50","3,547,380,000"
26-Feb-15,"2,113.91","2,113.91","2,103.76","2,110.74","2,110.74","3,408,690,000"
25-Feb-15,"2,115.30","2,119.59","2,109.89","2,113.86","2,113.86","3,312,340,000"
24-Feb-15,"2,109.10","2,117.94","2,105.87","2,115.48","2,115.48","3,199,840,000"
23-Feb-15,"2,109.83","2,110.05","2,103.00","2,109.66","2,109.66","3,093,680,000"
20-Feb-15,"2,097.65","2,110.61","2,085.44","2,110.30","2,110.30","3,281,600,000"
19-Feb-15,"2,099.25","2,102.13","2,090.79","2,097.45","2,097.45","3,247,100,000"
18-Feb-15,"2,099.16","2,100.23","2,092.15","2,099.68","2,099.68","3,370,020,000"
17-Feb-15,"2,096.47","2,101.30","2,089.80","2,100.34","2,100.34","3,361,750,000"
13-Feb-15,"2,088.78","2,097.03","2,086.70","2,096.99","2,096.99","3,527,450,000"
12-Feb-15,"2,069.98","2,088.53","2,069.98","2,088.48","2,088.48","3,788,350,000"
11-Feb-15,"2,068.55","2,073.48","2,057.99","2,068.53","2,068.53","3,596,860,000"
10-Feb-15,"2,049.38","2,070.86","2,048.62","2,068.59","2,068.59","3,669,850,000"
9-Feb-15,"2,053.47","2,056.16","2,041.88","2,046.74","2,046.74","3,549,540,000"
6-Feb-15,"2,062.28","2,072.40","2,049.97","2,055.47","2,055.47","4,232,970,000"
5-Feb-15,"2,043.45","2,063.55","2,043.45","2,062.52","2,062.52","3,821,990,000"
4-Feb-15,"2,048.86","2,054.74","2,036.72","2,041.51","2,041.51","4,141,920,000"
3-Feb-15,"2,022.71","2,050.30","2,022.71","2,050.03","2,050.03","4,615,900,000"
2-Feb-15,"1,996.67","2,021.66","1,980.90","2,020.85","2,020.85","4,008,330,000"
30-Jan-15,"2,019.35","2,023.32","1,993.38","1,994.99","1,994.99","4,568,650,000"
29-Jan-15,"2,002.45","2,024.64","1,989.18","2,021.25","2,021.25","4,127,140,000"
28-Jan-15,"2,032.34","2,042.49","2,001.49","2,002.16","2,002.16","4,067,530,000"
27-Jan-15,"2,047.86","2,047.86","2,019.91","2,029.55","2,029.55","3,329,810,000"
26-Jan-15,"2,050.42","2,057.62","2,040.97","2,057.09","2,057.09","3,465,760,000"
23-Jan-15,"2,062.98","2,062.98","2,050.54","2,051.82","2,051.82","3,573,560,000"
22-Jan-15,"2,034.30","2,064.62","2,026.38","2,063.15","2,063.15","4,176,050,000"
21-Jan-15,"2,020.19","2,038.29","2,012.04","2,032.12","2,032.12","3,730,070,000"
20-Jan-15,"2,020.76","2,028.94","2,004.49","2,022.55","2,022.55","3,944,340,000"
16-Jan-15,"1,992.25","2,020.46","1,988.12","2,019.42","2,019.42","4,056,410,000"
15-Jan-15,"2,013.75","2,021.35","1,991.47","1,992.67","1,992.67","4,276,720,000"
14-Jan-15,"2,018.40","2,018.40","1,988.44","2,011.27","2,011.27","4,378,680,000"
13-Jan-15,"2,031.58","2,056.93","2,008.25","2,023.03","2,023.03","4,107,300,000"
12-Jan-15,"2,046.13","2,049.30","2,022.58","2,028.26","2,028.26","3,456,460,000"
9-Jan-15,"2,063.45","2,064.43","2,038.33","2,044.81","2,044.81","3,364,140,000"
8-Jan-15,"2,030.61","2,064.08","2,030.61","2,062.14","2,062.14","3,934,010,000"
7-Jan-15,"2,005.55","2,029.61","2,005.55","2,025.90","2,025.90","3,805,480,000"
6-Jan-15,"2,022.15","2,030.25","1,992.44","2,002.61","2,002.61","4,460,110,000"
5-Jan-15,"2,054.44","2,054.44","2,017.34","2,020.58","2,020.58","3,799,120,000"
2-Jan-15,"2,058.90","2,072.36","2,046.04","2,058.20","2,058.20","2,708,700,000"
31-Dec-14,"2,082.11","2,085.58","2,057.94","2,058.90","2,058.90","2,606,070,000"
30-Dec-14,"2,088.49","2,088.49","2,079.53","2,080.35","2,080.35","2,440,280,000"
29-Dec-14,"2,087.63","2,093.55","2,085.75","2,090.57","2,090.57","2,452,360,000"
26-Dec-14,"2,084.30","2,092.70","2,084.30","2,088.77","2,088.77","1,735,230,000"
24-Dec-14,"2,083.25","2,087.56","2,081.86","2,081.88","2,081.88","1,416,980,000"
23-Dec-14,"2,081.48","2,086.73","2,079.77","2,082.17","2,082.17","3,043,950,000"
22-Dec-14,"2,069.28","2,078.76","2,069.28","2,078.54","2,078.54","3,369,520,000"
19-Dec-14,"2,061.04","2,077.85","2,061.03","2,070.65","2,070.65","6,465,530,000"
18-Dec-14,"2,018.98","2,061.23","2,018.98","2,061.23","2,061.23","4,703,380,000"
17-Dec-14,"1,973.77","2,016.75","1,973.77","2,012.89","2,012.89","4,942,370,000"
16-Dec-14,"1,986.71","2,016.89","1,972.56","1,972.74","1,972.74","4,958,680,000"
15-Dec-14,"2,005.03","2,018.69","1,982.26","1,989.63","1,989.63","4,361,990,000"
12-Dec-14,"2,030.36","2,032.25","2,002.33","2,002.33","2,002.33","4,157,650,000"
11-Dec-14,"2,027.92","2,055.53","2,027.92","2,035.33","2,035.33","3,917,950,000"
10-Dec-14,"2,058.86","2,058.86","2,024.26","2,026.14","2,026.14","4,114,440,000"
9-Dec-14,"2,056.55","2,060.60","2,034.17","2,059.82","2,059.82","3,970,150,000"
8-Dec-14,"2,074.84","2,075.78","2,054.27","2,060.31","2,060.31","3,800,990,000"
5-Dec-14,"2,072.78","2,079.47","2,070.81","2,075.37","2,075.37","3,419,620,000"
4-Dec-14,"2,073.64","2,077.34","2,062.34","2,071.92","2,071.92","3,408,340,000"
3-Dec-14,"2,067.45","2,076.28","2,066.65","2,074.33","2,074.33","3,612,680,000"
2-Dec-14,"2,053.77","2,068.77","2,053.77","2,066.55","2,066.55","3,686,650,000"
1-Dec-14,"2,065.78","2,065.78","2,049.57","2,053.44","2,053.44","4,159,010,000"
28-Nov-14,"2,074.78","2,075.76","2,065.06","2,067.56","2,067.56","2,504,640,000"
26-Nov-14,"2,067.36","2,073.29","2,066.62","2,072.83","2,072.83","2,745,260,000"
25-Nov-14,"2,070.15","2,074.21","2,064.75","2,067.03","2,067.03","3,392,940,000"
24-Nov-14,"2,065.07","2,070.17","2,065.07","2,069.41","2,069.41","3,128,060,000"
21-Nov-14,"2,057.46","2,071.46","2,056.75","2,063.50","2,063.50","3,916,420,000"
20-Nov-14,"2,045.87","2,053.84","2,040.49","2,052.75","2,052.75","3,128,290,000"
19-Nov-14,"2,051.16","2,052.14","2,040.37","2,048.72","2,048.72","3,390,850,000"
18-Nov-14,"2,041.48","2,056.08","2,041.48","2,051.80","2,051.80","3,416,190,000"
17-Nov-14,"2,038.29","2,043.07","2,034.46","2,041.32","2,041.32","3,152,890,000"
14-Nov-14,"2,039.74","2,042.22","2,035.20","2,039.82","2,039.82","3,227,130,000"
13-Nov-14,"2,039.21","2,046.18","2,030.44","2,039.33","2,039.33","3,455,270,000"
12-Nov-14,"2,037.75","2,040.33","2,031.95","2,038.25","2,038.25","3,246,650,000"
11-Nov-14,"2,038.20","2,041.28","2,035.28","2,039.68","2,039.68","2,958,320,000"
10-Nov-14,"2,032.01","2,038.70","2,030.17","2,038.26","2,038.26","3,284,940,000"
7-Nov-14,"2,032.36","2,034.26","2,025.07","2,031.92","2,031.92","3,704,280,000"
6-Nov-14,"2,023.33","2,031.61","2,015.86","2,031.21","2,031.21","3,669,770,000"
5-Nov-14,"2,015.29","2,023.77","2,014.42","2,023.57","2,023.57","3,766,590,000"
4-Nov-14,"2,015.81","2,015.98","2,001.01","2,012.10","2,012.10","3,956,260,000"
3-Nov-14,"2,018.21","2,024.46","2,013.68","2,017.81","2,017.81","3,555,440,000"
31-Oct-14,"2,001.20","2,018.19","2,001.20","2,018.05","2,018.05","4,292,290,000"
30-Oct-14,"1,979.49","1,999.40","1,974.75","1,994.65","1,994.65","3,586,150,000"
29-Oct-14,"1,983.29","1,991.40","1,969.04","1,982.30","1,982.30","3,740,350,000"
28-Oct-14,"1,964.14","1,985.05","1,964.14","1,985.05","1,985.05","3,653,260,000"
27-Oct-14,"1,962.97","1,964.64","1,951.37","1,961.63","1,961.63","3,538,860,000"
24-Oct-14,"1,951.59","1,965.27","1,946.27","1,964.58","1,964.58","3,078,380,000"
23-Oct-14,"1,931.02","1,961.95","1,931.02","1,950.82","1,950.82","3,789,250,000"
22-Oct-14,"1,941.29","1,949.31","1,926.83","1,927.11","1,927.11","3,761,930,000"
21-Oct-14,"1,909.38","1,942.45","1,909.38","1,941.28","1,941.28","3,987,090,000"
20-Oct-14,"1,885.62","1,905.03","1,882.30","1,904.01","1,904.01","3,331,210,000"
17-Oct-14,"1,864.91","1,898.16","1,864.91","1,886.76","1,886.76","4,482,120,000"
16-Oct-14,"1,855.95","1,876.01","1,835.02","1,862.76","1,862.76","5,073,150,000"
15-Oct-14,"1,874.18","1,874.18","1,820.66","1,862.49","1,862.49","6,090,800,000"
14-Oct-14,"1,877.11","1,898.71","1,871.79","1,877.70","1,877.70","4,812,010,000"
13-Oct-14,"1,905.65","1,912.09","1,874.14","1,874.74","1,874.74","4,352,580,000"
10-Oct-14,"1,925.63","1,936.98","1,906.05","1,906.13","1,906.13","4,550,540,000"
9-Oct-14,"1,967.68","1,967.68","1,927.56","1,928.21","1,928.21","4,344,020,000"
8-Oct-14,"1,935.55","1,970.36","1,925.25","1,968.89","1,968.89","4,441,890,000"
7-Oct-14,"1,962.36","1,962.36","1,934.87","1,935.10","1,935.10","3,687,870,000"
6-Oct-14,"1,970.01","1,977.84","1,958.43","1,964.82","1,964.82","3,358,220,000"
3-Oct-14,"1,948.12","1,971.19","1,948.12","1,967.90","1,967.90","3,560,970,000"
2-Oct-14,"1,945.83","1,952.32","1,926.03","1,946.17","1,946.17","4,012,510,000"
1-Oct-14,"1,971.44","1,971.44","1,941.72","1,946.16","1,946.16","4,188,590,000"
30-Sep-14,"1,978.21","1,985.17","1,968.96","1,972.29","1,972.29","3,951,100,000"
29-Sep-14,"1,978.96","1,981.28","1,964.04","1,977.80","1,977.80","3,094,440,000"
26-Sep-14,"1,966.22","1,986.37","1,966.22","1,982.85","1,982.85","2,929,440,000"
25-Sep-14,"1,997.32","1,997.32","1,965.99","1,965.99","1,965.99","3,273,050,000"
24-Sep-14,"1,983.34","1,999.79","1,978.63","1,998.30","1,998.30","3,313,850,000"
23-Sep-14,"1,992.78","1,995.41","1,982.77","1,982.77","1,982.77","3,279,350,000"
22-Sep-14,"2,009.08","2,009.08","1,991.01","1,994.29","1,994.29","3,349,670,000"
